MAL_ID,Name,Score,Genres,English name,Japanese name,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching
40358,Gal to Kyouryuu,6.45,"Slice of Life, Comedy, Seinen",Gal & Dino,ギャルと恐竜,12,"Apr 5, 2020 to Dec 20, 2020",Spring 2020,Unknown,Funimation,"Kamikaze Douga, Space Neko Company",Manga,23 min. per ep.,PG-13 - Teens 13 or older,6170.0,3494,22011,57,4058
40359,Ikebukuro West Gate Park,6.83,"Mystery, Drama",Ikebukuro West Gate Park,池袋ウエストゲートパーク,12,"Oct 6, 2020 to Dec 22, 2020",Fall 2020,Unknown,Funimation,Doga Kobo,Novel,23 min. per ep.,PG-13 - Teens 13 or older,4309.0,1856,66395,228,11081
40392,Runway de Waratte,7.65,"Slice of Life, Drama, School, Shounen",Smile Down the Runway,ランウェイで笑って,12,"Jan 11, 2020 to Mar 28, 2020",Winter 2020,"Mainichi Broadcasting System, Kodansha, DMM pictures",Funimation,Ezόla,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1148.0,1646,81601,298,7709
40397,Maoujou de Oyasumi,8.04,"Slice of Life, Comedy, Supernatural, Magic, Fantasy, Shounen",Sleepy Princess in the Demon Castle,魔王城でおやすみ,12,"Oct 6, 2020 to Dec 22, 2020",Fall 2020,Lantis,Funimation,Doga Kobo,Manga,23 min. per ep.,PG-13 - Teens 13 or older,490.0,1446,96017,1000,18006
40417,Fruits Basket 2nd Season,8.54,"Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo",Unknown,フルーツバスケット 2nd season,25,"Apr 7, 2020 to Sep 22, 2020",Spring 2020,TMS Music,Funimation,TMS Entertainment,Manga,23 min. per ep.,PG-13 - Teens 13 or older,87.0,750,197274,3013,40614
40436,Peter Grill to Kenja no Jikan,5.51,"Harem, Comedy, Ecchi, Fantasy",Peter Grill and the Philosopher's Time,ピーター・グリルと賢者の時間,12,"Jul 11, 2020 to Sep 26, 2020",Summer 2020,Unknown,Sentai Filmworks,Wolfsbane,Manga,12 min. per ep.,R+ - Mild Nudity,9670.0,1288,111211,897,19205
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,7.49,"Action, Adventure, Comedy, Romance, Fantasy",Is It Wrong to Try to Pick Up Girls in a Dungeon? III,ダンジョンに出会いを求めるのは間違っているだろうかIII,12,"Oct 3, 2020 to Dec 19, 2020",Fall 2020,"Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative",Sentai Filmworks,J.C.Staff,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1610.0,469,298231,1678,56903
40483,Murenase! Seton Gakuen,7.08,"Comedy, School",Seton Academy:Join the Pack!,群れなせ！シートン学園,12,"Jan 7, 2020 to Mar 24, 2020",Winter 2020,"Animax, Tokyo MX, Cygames, Legs, Happinet",Unknown,Studio Gokumi,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3297.0,1179,125231,477,13505
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",7.34,"Action, Demons, Magic, Fantasy, School",The Misfit of Demon King Academy,魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,13,"Jul 4, 2020 to Sep 26, 2020",Summer 2020,"Aniplex, Kadokawa",Aniplex of America,SILVER LINK.,Light novel,23 min. per ep.,R - 17+ (violence & profanity),2177.0,377,356060,3057,48873
40497,Mahouka Koukou no Rettousei: Raihousha-hen,7.31,"Action, Sci-Fi, Supernatural, Magic, Romance, School",The Irregular at Magic High School:Visitor Arc,魔法科高校の劣等生 来訪者編,13,"Oct 4, 2020 to Dec 27, 2020",Fall 2020,"Aniplex, Square Enix, Movic, Studio Mausu, Straight Edge, Kadokawa",Aniplex of America,8bit,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,2310.0,742,197342,1209,40057
40504,Major 2nd (TV) 2nd Season,7.6,"Comedy, Sports, Drama, Shounen",Unknown,メジャーセカンド,25,"Apr 4, 2020 to Nov 7, 2020",Spring 2020,Unknown,Unknown,OLM,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1272.0,4376,13317,70,3042
40513,Nami yo Kiitekure,7.37,"Comedy, Drama, Romance, Seinen","Wave, Listen to Me!",波よ聞いてくれ,12,"Apr 4, 2020 to Jun 20, 2020",Spring 2020,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",Funimation,Sunrise,Manga,24 min. per ep.,R - 17+ (violence & profanity),2033.0,2052,58063,99,6921
40529,No Guns Life 2nd Season,7.05,"Action, Sci-Fi, Drama, Seinen",No Guns Life,ノー・ガンズ・ライフ,12,"Jul 10, 2020 to Sep 25, 2020",Summer 2020,"Sony Pictures Entertainment, TBS, AT-X, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Good Smile Film",Funimation,Madhouse,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3434.0,2111,55681,60,6190
40532,Appare-Ranman!,7.33,"Cars, Comedy, Historical",APPARE-RANMAN!,天晴爛漫！,13,"Apr 10, 2020 to Sep 25, 2020",Spring 2020,"Lantis, AT-X, Docomo Anime Store, Sammy, Kadokawa Media House, Kadokawa, Bandai Namco Arts, Bit Promotion",Funimation,P.A. Works,Original,23 min. per ep.,PG-13 - Teens 13 or older,2185.0,1531,89963,360,14085
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,7.42,"Action, Game, Adventure, Romance, Fantasy",Sword Art Online Alicization War of Underworld Part 2,ソードアート・オンライン アリシゼーション War of Underworld,11,"Jul 12, 2020 to Sep 20, 2020",Summer 2020,"Aniplex, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa",Aniplex of America,A-1 Pictures,Light novel,24 min. per ep.,R - 17+ (violence & profanity),1847.0,437,320775,3140,35168
40550,Assault Lily: Bouquet,6.46,"Action, Magic, Fantasy",Unknown,アサルトリリィ Bouquet,12,"Oct 2, 2020 to Dec 25, 2020",Fall 2020,Unknown,Funimation,Shaft,Other,24 min. per ep.,PG-13 - Teens 13 or older,6078.0,2178,53164,267,9392
40571,Majo no Tabitabi,7.57,"Adventure, Magic, Fantasy",Wandering Witch:The Journey of Elaina,魔女の旅々,12,"Oct 2, 2020 to Dec 18, 2020",Fall 2020,"Lantis, Movic, AT-X, Kadokawa Media House, Kadokawa, SB Creative",Funimation,C2C,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,1376.0,743,199299,1819,38728
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,8.74,"Comedy, Psychological, Romance, School, Seinen",Kaguya-sama:Love is War Season 2,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,12,"Apr 11, 2020 to Jun 27, 2020",Spring 2020,"Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,24 min. per ep.,PG-13 - Teens 13 or older,33.0,151,654744,14682,74635
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.54,"Action, Military, Romance, Fantasy",Our Last Crusade or the Rise of a New World,キミと僕の最後の戦場、あるいは世界が始まる聖戦,12,"Oct 7, 2020 to Dec 23, 2020",Fall 2020,"Pony Canyon, Bit grooove promotion",Funimation,SILVER LINK.,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,5680.0,1016,146308,948,29196
40610,Healin' Good♡Precure,6.88,"Action, Magic, Fantasy, Shoujo",Healin' Good Pretty Cure,ヒーリングっど♥プリキュア,45,"Feb 2, 2020 to Feb 21, 2021",Winter 2020,"Asatsu DK, Asahi Broadcasting, ABC Animation",Unknown,Toei Animation,Original,24 min. per ep.,G - All Ages,4091.0,5931,6240,49,2412
40623,Dokyuu Hentai HxEros,5.74,"Action, Comedy, Supernatural, Ecchi, School, Shounen",SUPER HXEROS,ド級編隊エグゼロス,12,"Jul 4, 2020 to Sep 26, 2020",Summer 2020,Studio Mausu,Aniplex of America,Project No.9,Manga,23 min. per ep.,R+ - Mild Nudity,9046.0,1693,78428,178,14118
40682,Kingdom 3rd Season,8.4,"Action, Historical, Military, Seinen",Unknown,キングダム 第3シリーズ,Unknown,"Apr 6, 2020 to ?",Spring 2020,"NHK, Shueisha",Funimation,Studio Signpost,Manga,25 min.,R - 17+ (violence & profanity),157.0,2579,39329,443,15360
40708,Monster Musume no Oishasan,6.51,"Comedy, Romance, Ecchi, Fantasy",Monster Girl Doctor,モンスター娘のお医者さん,12,"Jul 12, 2020 to Sep 27, 2020",Summer 2020,"Magic Capsule, Hakuhodo DY Music & Pictures, Bandai Namco Arts",Unknown,Arvo Animation,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,5871.0,1260,114585,293,18071
40716,Kakushigoto (TV),8.02,"Slice of Life, Comedy, Shounen",Kakushigoto,かくしごと,12,"Apr 2, 2020 to Jun 18, 2020",Spring 2020,"Dentsu, Marvelous, Kodansha, AT-X, Studio Mausu, Tokyo MX, Avex Pictures, A-Sketch, GREE",Funimation,Ajia-Do,Manga,23 min. per ep.,PG-13 - Teens 13 or older,514.0,747,197585,1336,25987
40746,Overflow,6.76,"Ecchi, Romance",Unknown,おーばーふろぉ,8,"Jan 6, 2020 to Feb 24, 2020",Winter 2020,"Studio Mausu, Suiseisha",Unknown,Studio Hokiboshi,Manga,7 min. per ep.,R+ - Mild Nudity,4640.0,2034,59322,481,5093
40748,Jujutsu Kaisen (TV),8.54,"Action, Demons, Supernatural, School, Shounen",Unknown,呪術廻戦,24,"Oct 3, 2020 to ?",Fall 2020,"TOHO animation, Shueisha, dugout",Unknown,MAPPA,Manga,23 min. per ep.,R - 17+ (violence & profanity),88.0,130,707976,20816,533016
40776,Haikyuu!!: To the Top 2nd Season,8.57,"Comedy, Sports, Drama, School, Shounen",Unknown,ハイキュー!! TO THE TOP,12,"Oct 3, 2020 to Dec 19, 2020",Fall 2020,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Unknown,Production I.G,Manga,23 min. per ep.,PG-13 - Teens 13 or older,79.0,375,355906,4333,66566
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,6.75,"Action, Sci-Fi, Music",Unknown,ヒプノシスマイク -Division Rap Battle- Rhyme Anima,13,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,"Aniplex, Half H.P Studio, Evil Line Records",Aniplex of America,A-1 Pictures,Other,24 min. per ep.,R - 17+ (violence & profanity),4690.0,2803,33519,420,6410
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.16,"Slice of Life, Fantasy",Ascendance of a Bookworm Part 2,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 第2期,12,"Apr 5, 2020 to Jun 21, 2020",Spring 2020,"WOWOW, Genco, MediaNet, KlockWorx, flying DOG, BS Fuji, Yomiuri TV Enterprise, ABC Animation, Happinet, Tokyo Animator Gakuin, TO Books, JTB Next Creation",Crunchyroll,Ajia-Do,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,350.0,1402,100076,483,10252
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,6.96,"Slice of Life, Comedy","With a Dog AND a Cat, Every Day is Fun",犬と猫どっちも飼ってると毎日たのしい,24,"Oct 3, 2020 to ?",Fall 2020,"Half H.P Studio, studioGONG",Unknown,Team TillDawn,Manga,1 min. per ep.,G - All Ages,3778.0,5238,8546,28,5546
40839,"Kanojo, Okarishimasu",7.37,"Comedy, Romance, School, Shounen",Rent-a-Girlfriend,彼女、お借りします,12,"Jul 11, 2020 to Sep 26, 2020",Summer 2020,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",Unknown,TMS Entertainment,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2025.0,291,442452,5622,54040
40850,Breakers,6.35,Sports,Breakers,ブレーカーズ,16,"Jan 7, 2020 to May 26, 2020",Winter 2020,"NHK, NHK Enterprises",Unknown,Albacrow,Original,8 min. per ep.,PG-13 - Teens 13 or older,6621.0,5351,8021,9,1126
40854,BanG Dream! Garupa☆Pico: Oomori,7.63,"Music, Comedy",Unknown,BanG Dream! ガルパ☆ピコ ~大盛り~,26,"May 7, 2020 to Oct 29, 2020",Spring 2020,Cloud22,Unknown,SANZIGEN,Manga,3 min. per ep.,PG-13 - Teens 13 or older,1197.0,6157,5734,46,1065
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.62,"Music, Slice of Life, School",Unknown,ラブライブ! 虹ヶ咲学園スクールアイドル同好会,13,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,"Bushiroad, Kadokawa, Bandai Namco Arts",Funimation,Sunrise,Other,24 min. per ep.,PG-13 - Teens 13 or older,1220.0,2544,39832,699,7576
40902,Shokugeki no Souma: Gou no Sara,7.35,"Ecchi, School, Shounen",Food Wars! The Fifth Plate,食戟のソーマ 豪ノ皿,13,"Apr 11, 2020 to Sep 26, 2020",Spring 2020,Unknown,Unknown,J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2131.0,524,272984,1089,47209
40906,Dragon Quest: Dai no Daibouken (2020),7.08,"Action, Adventure, Fantasy, Shounen",Unknown,ドラゴンクエスト ダイの大冒険,Unknown,"Oct 3, 2020 to ?",Fall 2020,"TV Tokyo, Square Enix, Shueisha",Unknown,Toei Animation,Manga,24 min.,PG-13 - Teens 13 or older,3277.0,2528,40668,3061,22988
40911,Yuukoku no Moriarty,7.97,"Mystery, Historical, Psychological, Shounen",Moriarty the Patriot,憂国のモリアーティ,11,"Oct 11, 2020 to Dec 20, 2020",Fall 2020,"Mainichi Broadcasting System, Shueisha, Yomiuri TV Enterprise, Bandai Namco Arts, Bandai Spirits",Funimation,Production I.G,Manga,23 min. per ep.,R - 17+ (violence & profanity),572.0,1089,135996,1364,22129
40934,Bungou to Alchemist: Shinpan no Haguruma,6.33,"Action, Adventure, Fantasy",Bungo and Alchemist -Gears of Judgement-,文豪とアルケミスト 〜審判ノ歯車〜,13,"Apr 4, 2020 to Aug 8, 2020",Spring 2020,Unknown,Funimation,OLM,Game,24 min. per ep.,PG-13 - Teens 13 or older,6723.0,2913,31176,137,5275
40956,Enen no Shouboutai: Ni no Shou,7.78,"Action, Supernatural, Shounen",Fire Force Season 2,炎炎ノ消防隊 弐ノ章,24,"Jul 4, 2020 to Dec 12, 2020",Summer 2020,"Mainichi Broadcasting System, DMM pictures",Funimation,David Production,Manga,24 min. per ep.,PG-13 - Teens 13 or older,860.0,388,344406,1545,100994
40974,Kuma Kuma Kuma Bear,7.14,"Adventure, Comedy, Fantasy",Unknown,くま クマ 熊 ベアー,12,"Oct 7, 2020 to Dec 23, 2020",Fall 2020,Nippon Columbia,Funimation,EMT Squared,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,3053.0,1816,70011,470,11606
41006,Higurashi no Naku Koro ni Gou,7.03,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller",Higurashi:When They Cry – Gou,ひぐらしのなく頃に業,24,"Oct 1, 2020 to ?",Fall 2020,"Frontier Works, Infinite",Funimation,Passione,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),3542.0,932,160008,696,69524
41074,Digimon Adventure:,6.77,"Action, Adventure, Comedy, Fantasy, Kids",Unknown,デジモンアドベンチャー:,66,"Apr 5, 2020 to ?",Spring 2020,"Yomiko Advertising, Fuji TV",Unknown,Toei Animation,Other,23 min. per ep.,PG - Children,4580.0,2514,41152,194,21700
41120,Fugou Keiji: Balance:Unlimited,7.56,"Mystery, Comedy, Police",The Millionaire Detective – Balance:UNLIMITED,富豪刑事 Balance:UNLIMITED,11,"Apr 10, 2020 to Sep 25, 2020",Spring 2020,"Aniplex, Dentsu, Animax, Movic, Fuji TV, Sonilude",Aniplex of America,CloverWorks,Novel,23 min. per ep.,PG-13 - Teens 13 or older,1381.0,674,220520,2010,45585
41226,Uzaki-chan wa Asobitai!,7.05,"Slice of Life, Comedy, Romance, Ecchi",Uzaki-chan Wants to Hang Out!,宇崎ちゃんは遊びたい！,12,"Jul 10, 2020 to Sep 25, 2020",Summer 2020,"Movic, AT-X, Enterbrain, Sammy, ABC Animation, Kadokawa Media House, Kadokawa, INCS toenter, IMAGICA Lab.",Funimation,ENGI,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3441.0,628,232181,1012,34329
41266,Bessatsu Olympia Kyklos,7.02,"Slice of Life, Comedy, Historical, Sports, Seinen",Extra Olympia Kyklos,別冊オリンピア・キュクロス,24,"Apr 20, 2020 to Nov 3, 2020",Spring 2020,Unknown,Unknown,Gosay Studio,Manga,5 min. per ep.,PG-13 - Teens 13 or older,3578.0,4459,12603,47,2878
41312,Kami-tachi ni Hirowareta Otoko,6.86,"Adventure, Slice of Life, Magic, Fantasy",By the Grace of the Gods,神達に拾われた男,12,"Oct 4, 2020 to Dec 20, 2020",Fall 2020,"Lantis, Toei Video, KlockWorx, Nikkatsu, Asmik Ace, Hobby Japan, AMG MUSIC, BS Fuji, Hakuhodo DY Music & Pictures, Amusement Media Academy, Exa International, Bandai Namco Arts",Funimation,Maho Film,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,4193.0,1585,85100,443,14743
41345,Noblesse,6.83,"Action, Supernatural, Vampire, School",Unknown,NOBLESSE -ノブレス-,13,"Oct 8, 2020 to Dec 31, 2020",Fall 2020,"Glovision, Crunchyroll SC Anime Fund, Naver Webtoons",Unknown,Production I.G,Web manga,23 min. per ep.,R - 17+ (violence & profanity),4320.0,933,158196,1011,30371
41353,The God of High School,7.07,"Action, Sci-Fi, Adventure, Comedy, Supernatural, Martial Arts, Fantasy",The God of High School,THE GOD OF HIGH SCHOOL ゴッド・オブ・ハイスクール,13,"Jul 6, 2020 to Sep 28, 2020",Summer 2020,"Sola Entertainment, Naver Webtoons",Crunchyroll,MAPPA,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,3368.0,253,480227,3027,84279
41364,One Room Third Season,6.46,Slice of Life,Unknown,One Room サードシーズン,12,"Oct 6, 2020 to Dec 22, 2020",Fall 2020,Unknown,Unknown,Zero-G,Original,4 min. per ep.,PG-13 - Teens 13 or older,6080.0,3765,18583,46,2081
41372,Senyoku no Sigrdrifa,6.48,"Action, Military",Warlords of Sigrdrifa,戦翼のシグルドリーヴァ,12,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,"Aniplex, Good Smile Company, Contents Seed, Sonilude",Aniplex of America,A-1 Pictures,Original,24 min. per ep.,Unknown,6016.0,2887,31733,63,5624
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,6.45,"Action, Game, Drama, Fantasy, Shounen","I'm standing on 1,000,000 lives.",100万の命の上に俺は立っている,12,"Oct 2, 2020 to Dec 18, 2020",Fall 2020,"Lantis, Warner Bros. Japan",Unknown,Maho Film,Manga,23 min. per ep.,PG-13 - Teens 13 or older,6156.0,1118,132579,324,24199
41389,Tonikaku Kawaii,7.96,"Comedy, Romance, Shounen",TONIKAWA:Over the Moon For You,トニカクカワイイ,12,"Oct 3, 2020 to Dec 19, 2020",Fall 2020,"Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, Shogakukan, Crunchyroll SC Anime Fund",Unknown,Seven Arcs,Manga,23 min. per ep.,PG-13 - Teens 13 or older,589.0,437,317474,6925,61292
41433,Akudama Drive,7.75,"Action, Sci-Fi",Akudama Drive,アクダマドライブ,12,"Oct 8, 2020 to Dec 24, 2020",Fall 2020,"Marvelous, Yomiuri Advertising, Delfi Sound, NBCUniversal Entertainment Japan, Amuse, Sammy, Contents Seed, BS NTV, Aeon Entertainment",Funimation,Studio Pierrot,Original,23 min. per ep.,R - 17+ (violence & profanity),921.0,719,202536,1775,36136
41619,Munou na Nana,7.33,"Psychological, Shounen, Super Power, Supernatural, Thriller",Unknown,無能なナナ,13,"Oct 4, 2020 to Dec 27, 2020",Fall 2020,"Square Enix, AT-X, Nippon Columbia, BS Fuji, Hakuhodo DY Music & Pictures, Docomo Anime Store, Yomiuri TV Enterprise, Kanon Sound, NichiNare, Kadokawa, Muse Communication, Show Corporation",Funimation,Bridge,Manga,23 min. per ep.,R - 17+ (violence & profanity),2231.0,912,161644,952,30245
41783,Iwa Kakeru!: Sport Climbing Girls,6.49,"Comedy, Sports, School",Unknown,いわかける！ -Sport Climbing Girls-,12,"Oct 4, 2020 to Dec 20, 2020",Fall 2020,"Lantis, AT-X, Magic Capsule, KlockWorx, Nagoya Broadcasting Network, ABC Animation, Cygames, Bandai Namco Arts, Happinet, NetEase, Heart Company",Unknown,Blade,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,5960.0,2012,59773,116,10082
41834,King's Raid: Ishi wo Tsugumono-tachi,5.58,"Action, Adventure, Magic, Fantasy",Unknown,キングスレイド 意志を継ぐものたち,26,"Oct 3, 2020 to ?",Fall 2020,Unknown,Funimation,"OLM, Sunrise Beyond",Game,24 min. per ep.,Unknown,9477.0,2515,41180,136,17321
41911,Hanyou no Yashahime: Sengoku Otogizoushi,6.86,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Fantasy",Yashahime:Princess Half-Demon,半妖の夜叉姫,24,"Oct 3, 2020 to ?",Fall 2020,"Shogakukan, Yomiuri TV Enterprise",VIZ Media,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,4189.0,1709,77864,488,33465
41930,Kamisama ni Natta Hi,6.86,"Drama, Fantasy",The Day I Became a God,神様になった日,12,"Oct 11, 2020 to Dec 27, 2020",Fall 2020,"Aniplex, Movic, Visual Art's, Tokyo MX, Nagoya Broadcasting Network, ABC Animation",Aniplex of America,P.A. Works,Original,24 min. per ep.,PG-13 - Teens 13 or older,4209.0,920,161314,1816,29091
42391,Osomatsu-san 3rd Season,7.42,"Comedy, Parody",Unknown,おそ松さん 第3期,25,"Oct 13, 2020 to ?",Fall 2020,"Rakuonsha, Avex Pictures",Unknown,Studio Pierrot,Manga,23 min. per ep.,R - 17+ (violence & profanity),1833.0,4412,13134,55,6456
42514,Anime Kapibara-san,6.48,"Comedy, Kids",Anime KAPIBARASAN,アニメ カピバラさん,Unknown,"Oct 9, 2020 to ?",Fall 2020,Jinnan Studio,Unknown,"Shin-Ei Animation, Lesprit",Other,1 min.,G - All Ages,5973.0,8802,2041,18,1288
42571,Dogeza de Tanondemita,5.72,"Comedy, Ecchi, Fantasy",Dogeza de tanondemita,土下座で頼んでみた,12,"Oct 14, 2020 to Dec 30, 2020",Fall 2020,"DAX Production, DMM Music",Unknown,DMM pictures,Web manga,3 min. per ep.,PG-13 - Teens 13 or older,9092.0,2827,32957,83,5174
42668,Taisou Zamurai,7.27,Sports,Taiso Samurai,体操ザムライ,11,"Oct 11, 2020 to Dec 20, 2020",Fall 2020,Unknown,Funimation,MAPPA,Original,23 min. per ep.,PG-13 - Teens 13 or older,2470.0,2743,34725,103,5120
